Sales Executive (Food Product),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006005081,Degree,Entry Level,Salary provided
Wealth Management & Protection Manager/Financial Planner,Kwun Tong,https://hk.jobsdb.com/hk/en/job/wealth-management-protection-manager-financial-planner-100003006005073,Degree,Entry Level,Base salary + high commission
财富管理及保障经理(大中华市场)/ 财务策划顧问,Kwun Tong,https://hk.jobsdb.com/hk/en/job/%e8%b4%a2%e5%af%8c%e7%ae%a1%e7%90%86%e5%8f%8a%e4%bf%9d%e9%9a%9c%e7%bb%8f%e7%90%86-%e8%b4%a2%e5%8a%a1%e7%ad%96%e5%88%92%e9%a1%a7%e9%97%ae-100003006005074,Degree,Entry Level,Base salary + high commission
Customer Service Assistant,Sheung Wan,https://hk.jobsdb.com/hk/en/job/customer-service-assistant-100003006005061,School Certificate,Entry Level,Salary negotiable
Insurance Banker,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/insurance-banker-100003006005067,Degree,Middle,Salary negotiable
Sales Representative(s) / Sales Executive(s),Shatin Area,https://hk.jobsdb.com/hk/en/job/sales-representative-sales-executive-100003006005058,null,Middle,Salary negotiable
Operations Supervisor,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/operations-supervisor-100003006005066,null,Full Time,Salary negotiable
OPERATION EXECUTIVE,Kwun Tong,https://hk.jobsdb.com/hk/en/job/operation-executive-100003006005062,Degree,Middle,Salary negotiable
Customer Care Officer – Mandarin Speaking (Hong Kong Office),Causeway Bay,https://hk.jobsdb.com/hk/en/job/customer-care-officer-100003006005063,Degree,Entry Level,Salary provided
Guest Relations Assistant (Fine Dining),Location not specified,https://hk.jobsdb.com/hk/en/job/guest-relations-assistant-100003006005057,null,"Full Time, Permanent",Salary provided
Corporate Travel Team Leader - Leading Travel Agency,Central & Western Area,https://hk.jobsdb.com/hk/en/job/corporate-travel-team-leader-leading-travel-agency-100003006005055,Degree,Senior level,Salary provided
Emarkation Officer,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/emarkation-officer-100003006005049,School Certificate,Entry Level,Salary provided
Embarkation/ Customer Services Assistant (Part-Time),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/embarkation-customer-services-assistant-100003006005042,School Certificate,Entry Level,Salary provided
Specialist - Membership Contact Centre (Reservations),Kwun Tong,https://hk.jobsdb.com/hk/en/job/specialist-membership-contact-centre-100003006005043,Degree,Entry Level,Salary provided
Officer - Outbound Sales,Kwun Tong,https://hk.jobsdb.com/hk/en/job/officer-outbound-sales-100003006005044,Degree,Entry Level,Salary provided
Recruitment Consultants & Researchers,North Point,https://hk.jobsdb.com/hk/en/job/recruitment-consultants-researchers-100003006005040,Non-Degree Tertiary,Middle level,Base salary + high commission
Client Services Officer (Temporary),Central,https://hk.jobsdb.com/hk/en/job/client-services-officer-100003006005038,Degree,Entry Level,Salary provided
"Business Development Manager, Large Market",North Point,https://hk.jobsdb.com/hk/en/job/business-development-manager-large-market-100003006005024,null,null,Base salary + high commission
Business Development Executive,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/business-development-executive-100003006005026,School Certificate,Entry Level,Salary negotiable
Medical Affairs Officer,Causeway Bay,https://hk.jobsdb.com/hk/en/job/medical-affairs-officer-100003006005003,Degree,Middle,Salary provided
CS Representative / 客戶服務代表 (Call Centre - No Cold Call),Wan Chai,https://hk.jobsdb.com/hk/en/job/cs-representative-%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e4%bb%a3%e8%a1%a8-100003006005004,School Certificate,Entry Level,Salary provided
Immigration Team Lead,Wan Chai,https://hk.jobsdb.com/hk/en/job/immigration-team-lead-100003006003847,Non-Degree Tertiary,Middle,Salary negotiable
Assistant Manager Airline Partnership - Joint Venture,Lantau Island,https://hk.jobsdb.com/hk/en/job/assistant-manager-airline-partnership-joint-venture-100003006004946,null,null,Salary provided
Wealth Management Trainee Program/財務策劃師(Overseas/Fresh graduate/IANGOverseas),Quarry Bay,https://hk.jobsdb.com/hk/en/job/wealth-management-trainee-program-%e8%b2%a1%e5%8b%99%e7%ad%96%e5%8a%83%e5%b8%ab-100003006004996,Degree,Entry Level,"HK$14,000 - 35,000 /month (includes high commission)"
Sales & Marketing Executive,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003006004990,null,Entry Level,Salary negotiable
SALES EXECUTIVE,Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006004984,Degree,Entry Level,Salary negotiable
Marketing Executive,Admiralty,https://hk.jobsdb.com/hk/en/job/marketing-executive-100003006004978,Degree,Entry Level,Salary provided
Sales Executive Trainee,Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-executive-trainee-100003006004963,Non-Degree Tertiary,Entry Level,"HK$17,000 - 25,000 /month (includes high commission)"
資深售貨員/售貨員 (5 days),Airport Area,https://hk.jobsdb.com/hk/en/job/%e8%b3%87%e6%b7%b1%e5%94%ae%e8%b2%a8%e5%93%a1-%e5%94%ae%e8%b2%a8%e5%93%a1-100003006004793,School Certificate,Entry Level,Salary negotiable
店務助理 (日薪兼職),Causeway Bay,https://hk.jobsdb.com/hk/en/job/%e5%ba%97%e5%8b%99%e5%8a%a9%e7%90%86-100003006004960,School Certificate,Entry Level,Salary provided
Chief Operating Officer,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/chief-operating-officer-100003006004945,Degree,Senior,Salary negotiable
Senior Business Relationship Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/senior-business-relationship-manager-100003006004944,Degree,Senior level,Salary negotiable
Sales Associate - Full Time & Part Time,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-associate-full-time-part-time-100003006004937,(N/A),Entry Level,Salary provided
Executive – Culture & Heritage Tour,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/executive-culture-heritage-tour-100003006004926,Non-Degree Tertiary,Entry Level,Salary provided
Guest Relations Representative II  (Ref: JDB/220318/ADO_GRRII),Shatin Area,https://hk.jobsdb.com/hk/en/job/guest-relations-representative-ii-100003006004915,Matriculated,Entry Level,Salary provided
Management Trainee 管理培训生 / Administration Executive,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/management-trainee-%e7%ae%a1%e7%90%86%e5%9f%b9%e8%ae%ad%e7%94%9f-administration-executive-100003006004920,null,Full Time,"HK$14,000 - 35,000 /month (includes high commission)"
(Full time / Part time) General Clerk,Admiralty,https://hk.jobsdb.com/hk/en/job/general-clerk-100003006004916,Matriculated,Entry Level,"Up to HK$11,000 /month"
Senior Sales Engineer/ Sales Engineer,Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-sales-engineer-sales-engineer-100003006004912,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales & Marketing Executive (Junior/Senior),Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003006004909,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Associate - (Action Figure),Mong Kok,https://hk.jobsdb.com/hk/en/job/sales-associate-100003006004903,School Certificate,Entry Level,Salary negotiable
"Vice President II, Investment Sales - HSBC Insurance",Location not specified,https://hk.jobsdb.com/hk/en/job/vice-president-ii-investment-sales-hsbc-insurance-100003006004769,Degree,Middle level,Salary negotiable
Greater China Business Development Manager/Mandarin Speaking 20-50k (Fresh Graduates are welcome),Quarry Bay,https://hk.jobsdb.com/hk/en/job/greater-china-business-development-manager-100003006004888,null,Full Time,"HK$8,000 - 25,000 /month (includes high commission)"
Greater China Business Development Manager/Mandarin Speaking 20-50k (Fresh Graduates are welcome),Quarry Bay,https://hk.jobsdb.com/hk/en/job/greater-china-business-development-manager-100003006004885,null,Full Time,"HK$8,000 - 25,000 /month (includes high commission)"
Financial Analyst 20-50k or above (Fresh Graduates are welcome),Quarry Bay,https://hk.jobsdb.com/hk/en/job/financial-analyst-100003006004881,null,Full Time,"HK$8,000 - 25,000 /month (includes high commission)"
Trainer – European Cosmetics Brand,Location not specified,https://hk.jobsdb.com/hk/en/job/trainer-european-cosmetics-brand-100003006004880,Degree,Middle level,"HK$35,000 - 45,000 /month (negotiable)"
"Buyer, Asia Pacific (Lifestyle products)",Kwai Hing,https://hk.jobsdb.com/hk/en/job/buyer-asia-pacific-100003006004877,Non-Degree Tertiary,Middle,Salary provided
Manager – Sales and Marketing,Shatin Area,https://hk.jobsdb.com/hk/en/job/manager-sales-and-marketing-100003006004858,Degree,Middle,Salary negotiable
Sales Associate - On Pedder (Shoes & Accessories),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-associate-on-pedder-100003006004859,School Certificate,Entry Level,"HK$17,000 - 25,000 /month"
Sales Executive,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006004847,Matriculated,Entry Level,Base salary + high commission
Account Executive,Central & Western Area,https://hk.jobsdb.com/hk/en/job/account-executive-100003006004845,Degree,Entry Level,Salary negotiable
CUSTOMER SERVICE REPRESENTATIVE,Admiralty,https://hk.jobsdb.com/hk/en/job/customer-service-representative-100003006004849,Matriculated,Middle,Salary negotiable
Temporary Planner –  1-year contract,Location not specified,https://hk.jobsdb.com/hk/en/job/temporary-planner-100003006004690,Degree,Entry Level,Salary negotiable
Business Development Manager-Marketing (Ref: BD-MKT / China),Kwun Tong,https://hk.jobsdb.com/hk/en/job/business-development-manager-marketing-100003006004848,null,Middle,Salary negotiable
Senior Manager IFA & Brokerage - HNW,Central & Western Area,https://hk.jobsdb.com/hk/en/job/senior-manager-ifa-brokerage-hnw-100003006004842,Degree,Middle,Salary negotiable
Manager Operations & Administration - Life Insurance,Central & Western Area,https://hk.jobsdb.com/hk/en/job/manager-operations-administration-life-insurance-100003006004838,Degree,Middle,Salary provided
Business Development Director - Private Wealth Solution,Central & Western Area,https://hk.jobsdb.com/hk/en/job/business-development-director-private-wealth-solution-100003006004839,Degree,Senior,"HK$70,000 - 90,000 /month (negotiable)"
Project Manager (Sustainability),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/project-manager-100003006004824,Degree,Middle,Salary negotiable
Senior Guest Service Officer / Guest Service Officer,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/senior-guest-service-officer-guest-service-officer-100003005272636,School Certificate,Entry Level,Salary negotiable
Business Development Manager-Account Management (Ref: BD-AM / China),Kwun Tong,https://hk.jobsdb.com/hk/en/job/business-development-manager-account-management-100003006004815,null,Middle,Salary negotiable
Business Development Consultant - Law Firm,Location not specified,https://hk.jobsdb.com/hk/en/job/business-development-consultant-law-firm-100003006004831,Degree,Middle level,Salary provided
Marketing Executive,Kwun Tong,https://hk.jobsdb.com/hk/en/job/marketing-executive-100003006004812,School Certificate,Middle,Salary negotiable
Repetto - 店舖主管/ 店務員 (全職/兼職),Location not specified,https://hk.jobsdb.com/hk/en/job/repetto-%e5%ba%97%e8%88%96%e4%b8%bb%e7%ae%a1-%e5%ba%97%e5%8b%99%e5%93%a1-100003006001488,null,"Full Time, Part Time, Permanent",null
Full Time Sales 全職售貨員,Location not specified,https://hk.jobsdb.com/hk/en/job/full-time-sales-%e5%85%a8%e8%81%b7%e5%94%ae%e8%b2%a8%e5%93%a1-100003006004810,null,null,"HK$11,000 - 17,000 /month (negotiable)"
FULL TIME/ PART TIME SALES ASSOCIATE (Fashion Advisor),Location not specified,https://hk.jobsdb.com/hk/en/job/full-time-part-time-sales-associate-100003006004801,null,Entry Level,Salary negotiable
Sales and Business Development Manager,Tai Po Area,https://hk.jobsdb.com/hk/en/job/sales-and-business-development-manager-100003006004597,null,Full Time,Salary provided
Customer Service Officer/Assistant 客戶助理/客戶專員,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/customer-service-officer-assistant-%e5%ae%a2%e6%88%b6%e5%8a%a9%e7%90%86-%e5%ae%a2%e6%88%b6%e5%b0%88%e5%93%a1-100003006004784,Degree,Entry Level,Base salary + high commission
Business Development Consultant,Quarry Bay,https://hk.jobsdb.com/hk/en/job/business-development-consultant-100003006004778,Degree,Middle level,Salary provided
"Customer Service Officer (Overnight shift, Up to $18K)",Sheung Wan,https://hk.jobsdb.com/hk/en/job/customer-service-officer-100003006004776,School Certificate,Middle,Salary negotiable
"Senior Customer Service Officer (up to HK$18,000)",Sheung Wan,https://hk.jobsdb.com/hk/en/job/senior-customer-service-officer-100003006004777,Matriculated,Middle,Salary provided
Marketing Assistant (Diamond Co),Location not specified,https://hk.jobsdb.com/hk/en/job/marketing-assistant-100003006004760,null,"Full Time, Permanent",Salary provided
Assistant Marketing Manager,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/assistant-marketing-manager-100003006004746,Degree,Entry Level,Salary negotiable
Sales Consultant,Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-consultant-100003006002602,School Certificate,Entry Level,Base salary + high commission
Product Assistant,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/product-assistant-100003006004731,Non-Degree Tertiary,Entry Level,"HK$11,000 - 14,000 /month (negotiable)"
Customer Services Professional,Tai Koo,https://hk.jobsdb.com/hk/en/job/customer-services-professional-100003006004727,null,null,Salary provided
Business Operations Specialist,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/business-operations-specialist-100003006004710,null,null,Salary provided
Account Servicing and Administration Officer,Central,https://hk.jobsdb.com/hk/en/job/account-servicing-and-administration-officer-100003006004708,Degree,Middle,Salary provided
Customer Service Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/customer-service-clerk-100003006004702,null,null,Salary negotiable
Quality Assurance Officer,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/quality-assurance-officer-100003006004698,null,Entry Level,Salary negotiable
General Manager - E Commerce Fashion Retail (Shenzhen Base),Others - China,https://hk.jobsdb.com/hk/en/job/general-manager-e-commerce-fashion-retail-100003006004684,null,null,Salary negotiable
Sales Executive/ Assistant Manager,Others,https://hk.jobsdb.com/hk/en/job/sales-executive-assistant-manager-100003006004685,Degree,Middle,Salary provided
Accounts and Operation Coordinator,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accounts-and-operation-coordinator-100003006004632,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales & Marketing Executive,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003006004672,School Certificate,Entry Level,Salary provided
"Sales Manager, OEM / ODM",Kwai Fong,https://hk.jobsdb.com/hk/en/job/sales-manager-oem-odm-100003006004656,Degree,Middle,Salary negotiable
"Sales Manager, OEM/ODM",Kwai Fong,https://hk.jobsdb.com/hk/en/job/sales-manager-oem-odm-100003006004657,Degree,Full Time,Salary negotiable
商品銷售服務款待專員 – 春季短期兼職 (香港迪士尼樂園度假區),Lantau Island,https://hk.jobsdb.com/hk/en/job/%e5%95%86%e5%93%81%e9%8a%b7%e5%94%ae%e6%9c%8d%e5%8b%99%e6%ac%be%e5%be%85%e5%b0%88%e5%93%a1-%e6%98%a5%e5%ad%a3%e7%9f%ad%e6%9c%9f%e5%85%bc%e8%81%b7-100003006004591,null,Entry Level,Salary provided
通宵酒店餐廳侍應 – 全職 (香港迪士尼樂園度假區),Lantau Island,https://hk.jobsdb.com/hk/en/job/%e9%80%9a%e5%ae%b5%e9%85%92%e5%ba%97%e9%a4%90%e5%bb%b3%e4%be%8d%e6%87%89-%e5%85%a8%e8%81%b7-100003006004631,null,Entry Level,Salary provided
BUSINESS DEVLOPEMENT MANAGER,Location not specified,https://hk.jobsdb.com/hk/en/job/business-devlopement-manager-100003006004646,Degree,Middle,Salary negotiable
Customer Service Executive,Kwun Tong,https://hk.jobsdb.com/hk/en/job/customer-service-executive-100003006004641,Non-Degree Tertiary,null,Salary provided
SALES EXECUTIVE,Kwun Tong,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006004636,null,Entry Level,Salary provided
Relationship Manager,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/relationship-manager-100003006004634,Non-Degree Tertiary,Entry Level,Salary provided
初級文員 Clerk,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/%e5%88%9d%e7%b4%9a%e6%96%87%e5%93%a1-clerk-100003006004629,null,Full Time,Salary provided
Project Coordinator,Sheung Wan,https://hk.jobsdb.com/hk/en/job/project-coordinator-100003006004572,Degree,Entry Level,Salary negotiable
Sales Manager / Business Development Officer (Corporate/B2B),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-manager-business-development-officer-100003006004620,null,Middle level,Salary negotiable
